기준년월,행정동명,중분류,소비액(천원)
202501,송도4동,관광총소비,3376852.0
202502,송도4동,관광총소비,3057610.0
202503,송도4동,관광총소비,3956397.0
202504,송도4동,관광총소비,3345590.0
202505,송도4동,관광총소비,4533588.0
202506,송도4동,관광총소비,3673108.0
202507,송도4동,관광총소비,4146262.0
202508,송도4동,관광총소비,4061856.0
202509,송도4동,관광총소비,4492799.0
202510,송도4동,관광총소비,4351977.0
202511,송도4동,관광총소비,4419824.0
202512,송도4동,관광총소비,4328111.0
202501,송도4동,호텔,236291.0
202501,송도4동,기타숙박,327929.0
202501,송도4동,레저용품쇼핑,76528.0
202501,송도4동,육상운송,173344.0
202501,송도4동,기타관광쇼핑,672522.0
202501,송도4동,골프장,140913.0
202501,송도4동,기타레저,37625.0
202501,송도4동,문화서비스,3262.0
202501,송도4동,뷰티,301368.0
202501,송도4동,일반외식업,1048022.0
202501,송도4동,제과음료업,359047.0
202502,송도4동,호텔,146648.0
202502,송도4동,기타숙박,326806.0
202502,송도4동,레저용품쇼핑,142324.0
202502,송도4동,육상운송,178637.0
202502,송도4동,렌터카,1493.0
202502,송도4동,기타관광쇼핑,614682.0
202502,송도4동,골프장,37232.0
202502,송도4동,기타레저,33271.0
202502,송도4동,문화서비스,2685.0
202502,송도4동,뷰티,244893.0
202502,송도4동,일반외식업,995668.0
202502,송도4동,제과음료업,333273.0
202503,송도4동,호텔,260643.0
202503,송도4동,기타숙박,551679.0
202503,송도4동,레저용품쇼핑,312322.0
202503,송도4동,문화서비스,7284.0
202503,송도4동,육상운송,172019.0
202503,송도4동,기타관광쇼핑,714914.0
202503,송도4동,골프장,52152.0
202503,송도4동,기타레저,28318.0
202503,송도4동,뷰티,233545.0
202503,송도4동,일반외식업,1182325.0
202503,송도4동,제과음료업,441196.0
202504,송도4동,호텔,83737.0
202504,송도4동,기타숙박,366800.0
202504,송도4동,레저용품쇼핑,311354.0
202504,송도4동,육상운송,169811.0
202504,송도4동,기타관광쇼핑,645117.0
202504,송도4동,골프장,82534.0
202504,송도4동,기타레저,25106.0
202504,송도4동,문화서비스,13133.0
202504,송도4동,뷰티,173281.0
202504,송도4동,일반외식업,1055077.0
202504,송도4동,제과음료업,419640.0
202505,송도4동,기타숙박,960787.0
202505,송도4동,레저용품쇼핑,490805.0
202505,송도4동,문화서비스,30741.0
202505,송도4동,육상운송,162266.0
202505,송도4동,기타관광쇼핑,747190.0
202505,송도4동,골프장,46601.0
202505,송도4동,기타레저,30022.0
202505,송도4동,뷰티,207372.0
202505,송도4동,일반외식업,1386598.0
202505,송도4동,제과음료업,471206.0
202506,송도4동,기타숙박,488075.0
202506,송도4동,렌터카,637.0
202506,송도4동,레저용품쇼핑,372303.0
202506,송도4동,문화서비스,16865.0
202506,송도4동,육상운송,145321.0
202506,송도4동,기타관광쇼핑,706331.0
202506,송도4동,골프장,66758.0
202506,송도4동,기타레저,43917.0
202506,송도4동,뷰티,199008.0
202506,송도4동,일반외식업,1172349.0
202506,송도4동,제과음료업,461543.0
202507,송도4동,기타숙박,652812.0
202507,송도4동,렌터카,2294.0
202507,송도4동,레저용품쇼핑,520438.0
202507,송도4동,문화서비스,8067.0
202507,송도4동,육상운송,193371.0
202507,송도4동,기타관광쇼핑,727949.0
202507,송도4동,골프장,74263.0
202507,송도4동,기타레저,52448.0
202507,송도4동,뷰티,209758.0
202507,송도4동,일반외식업,1207590.0
202507,송도4동,제과음료업,497273.0
202508,송도4동,기타숙박,602585.0
202508,송도4동,레저용품쇼핑,367757.0
202508,송도4동,육상운송,206058.0
202508,송도4동,기타관광쇼핑,815414.0
202508,송도4동,골프장,62329.0
202508,송도4동,기타레저,58448.0
202508,송도4동,문화서비스,590.0
202508,송도4동,뷰티,251423.0
202508,송도4동,일반외식업,1219434.0
202508,송도4동,제과음료업,477818.0
202509,송도4동,기타숙박,1106422.0
202509,송도4동,레저용품쇼핑,293016.0
202509,송도4동,육상운송,216535.0
202509,송도4동,기타관광쇼핑,875597.0
202509,송도4동,골프장,71225.0
202509,송도4동,기타레저,114823.0
202509,송도4동,문화서비스,1186.0
202509,송도4동,뷰티,201980.0
202509,송도4동,일반외식업,1140728.0
202509,송도4동,제과음료업,471288.0
202510,송도4동,기타숙박,831787.0
202510,송도4동,레저용품쇼핑,458645.0
202510,송도4동,문화서비스,2491.0
202510,송도4동,육상운송,192329.0
202510,송도4동,기타관광쇼핑,810348.0
202510,송도4동,골프장,51197.0
202510,송도4동,기타레저,41212.0
202510,송도4동,뷰티,238245.0
202510,송도4동,일반외식업,1228320.0
202510,송도4동,제과음료업,497402.0
202511,송도4동,기타숙박,1110920.0
202511,송도4동,레저용품쇼핑,376138.0
202511,송도4동,문화서비스,3041.0
202511,송도4동,여행업,612.0
202511,송도4동,육상운송,206998.0
202511,송도4동,렌터카,266.0
202511,송도4동,기타관광쇼핑,750724.0
202511,송도4동,골프장,69555.0
202511,송도4동,기타레저,35836.0
202511,송도4동,뷰티,243668.0
202511,송도4동,일반외식업,1172478.0
202511,송도4동,제과음료업,449590.0
202512,송도4동,기타숙박,924188.0
202512,송도4동,레저용품쇼핑,136719.0
202512,송도4동,문화서비스,2457.0
202512,송도4동,육상운송,207732.0
202512,송도4동,기타관광쇼핑,813971.0
202512,송도4동,골프장,84635.0
202512,송도4동,기타레저,55742.0
202512,송도4동,뷰티,271924.0
202512,송도4동,일반외식업,1378605.0
202512,송도4동,제과음료업,452137.0
