기준년월,행정동명,중분류,소비액(천원)
202401,송도3동,관광총소비,2.4065372E7
202402,송도3동,관광총소비,2.6519503E7
202403,송도3동,관광총소비,3.1549924E7
202404,송도3동,관광총소비,2.8006368E7
202405,송도3동,관광총소비,2.952244E7
202406,송도3동,관광총소비,2.7688887E7
202407,송도3동,관광총소비,2.564957E7
202408,송도3동,관광총소비,2.7686894E7
202409,송도3동,관광총소비,3.2208215E7
202410,송도3동,관광총소비,3.2794846E7
202411,송도3동,관광총소비,3.1327869E7
202412,송도3동,관광총소비,3.3336323E7
202401,송도3동,기타숙박,11683.0
202401,송도3동,여행업,20849.0
202401,송도3동,레저용품쇼핑,256656.0
202401,송도3동,관광유원시설,50238.0
202401,송도3동,골프장,196964.0
202401,송도3동,기타레저,206114.0
202401,송도3동,문화서비스,121721.0
202401,송도3동,육상운송,194849.0
202401,송도3동,대형쇼핑몰,1.6269193E7
202401,송도3동,기타관광쇼핑,1333813.0
202401,송도3동,의료관광,160027.0
202401,송도3동,뷰티,153645.0
202401,송도3동,일반외식업,4264244.0
202401,송도3동,제과음료업,825377.0
202402,송도3동,기타숙박,6555.0
202402,송도3동,여행업,26266.0
202402,송도3동,레저용품쇼핑,286165.0
202402,송도3동,관광유원시설,41208.0
202402,송도3동,골프장,475021.0
202402,송도3동,기타레저,200041.0
202402,송도3동,문화서비스,158621.0
202402,송도3동,육상운송,203554.0
202402,송도3동,대형쇼핑몰,1.8146143E7
202402,송도3동,기타관광쇼핑,1263922.0
202402,송도3동,의료관광,193950.0
202402,송도3동,뷰티,177320.0
202402,송도3동,일반외식업,4506883.0
202402,송도3동,제과음료업,833853.0
202403,송도3동,기타숙박,11714.0
202403,송도3동,레저용품쇼핑,473612.0
202403,송도3동,관광유원시설,77870.0
202403,송도3동,골프장,313210.0
202403,송도3동,기타레저,238204.0
202403,송도3동,문화서비스,176599.0
202403,송도3동,육상운송,227704.0
202403,송도3동,대형쇼핑몰,2.1554999E7
202403,송도3동,기타관광쇼핑,1562392.0
202403,송도3동,의료관광,317451.0
202403,송도3동,뷰티,171927.0
202403,송도3동,일반외식업,5358067.0
202403,송도3동,제과음료업,1066175.0
202404,송도3동,여행업,84783.0
202404,송도3동,레저용품쇼핑,367989.0
202404,송도3동,관광유원시설,43912.0
202404,송도3동,골프장,343256.0
202404,송도3동,기타레저,205341.0
202404,송도3동,문화서비스,127778.0
202404,송도3동,기타숙박,26207.0
202404,송도3동,육상운송,196625.0
202404,송도3동,대형쇼핑몰,1.8935449E7
202404,송도3동,기타관광쇼핑,1587890.0
202404,송도3동,의료관광,194065.0
202404,송도3동,뷰티,179932.0
202404,송도3동,일반외식업,4724682.0
202404,송도3동,제과음료업,988459.0
202405,송도3동,레저용품쇼핑,462620.0
202405,송도3동,관광유원시설,64859.0
202405,송도3동,골프장,307450.0
202405,송도3동,기타레저,232549.0
202405,송도3동,문화서비스,204974.0
202405,송도3동,기타숙박,6232.0
202405,송도3동,여행업,2384.0
202405,송도3동,육상운송,207457.0
202405,송도3동,대형쇼핑몰,1.9632054E7
202405,송도3동,기타관광쇼핑,1704373.0
202405,송도3동,의료관광,229652.0
202405,송도3동,뷰티,192113.0
202405,송도3동,일반외식업,5209461.0
202405,송도3동,제과음료업,1066263.0
202406,송도3동,레저용품쇼핑,403903.0
202406,송도3동,관광유원시설,67458.0
202406,송도3동,골프장,344564.0
202406,송도3동,기타레저,195028.0
202406,송도3동,문화서비스,198171.0
202406,송도3동,기타숙박,9949.0
202406,송도3동,육상운송,186825.0
202406,송도3동,대형쇼핑몰,1.8275789E7
202406,송도3동,기타관광쇼핑,1679033.0
202406,송도3동,의료관광,240781.0
202406,송도3동,뷰티,183781.0
202406,송도3동,일반외식업,4878737.0
202406,송도3동,제과음료업,1024868.0
202407,송도3동,기타숙박,8445.0
202407,송도3동,여행업,98979.0
202407,송도3동,레저용품쇼핑,304594.0
202407,송도3동,관광유원시설,101676.0
202407,송도3동,골프장,255188.0
202407,송도3동,기타레저,205807.0
202407,송도3동,문화서비스,224570.0
202407,송도3동,육상운송,201716.0
202407,송도3동,대형쇼핑몰,1.6621333E7
202407,송도3동,기타관광쇼핑,1741916.0
202407,송도3동,의료관광,192051.0
202407,송도3동,뷰티,139108.0
202407,송도3동,일반외식업,4627852.0
202407,송도3동,제과음료업,926335.0
202408,송도3동,기타숙박,3752.0
202408,송도3동,레저용품쇼핑,422626.0
202408,송도3동,관광유원시설,91031.0
202408,송도3동,골프장,250934.0
202408,송도3동,기타레저,230426.0
202408,송도3동,문화서비스,192522.0
202408,송도3동,여행업,11240.0
202408,송도3동,육상운송,251680.0
202408,송도3동,대형쇼핑몰,1.7893752E7
202408,송도3동,기타관광쇼핑,1773602.0
202408,송도3동,의료관광,279018.0
202408,송도3동,뷰티,167797.0
202408,송도3동,일반외식업,5083018.0
202408,송도3동,제과음료업,1035496.0
202409,송도3동,기타숙박,24279.0
202409,송도3동,여행업,80645.0
202409,송도3동,레저용품쇼핑,407334.0
202409,송도3동,관광유원시설,71821.0
202409,송도3동,골프장,367893.0
202409,송도3동,기타레저,240855.0
202409,송도3동,문화서비스,155899.0
202409,송도3동,육상운송,227192.0
202409,송도3동,대형쇼핑몰,2.2349276E7
202409,송도3동,기타관광쇼핑,1735490.0
202409,송도3동,의료관광,429679.0
202409,송도3동,뷰티,156370.0
202409,송도3동,일반외식업,4970412.0
202409,송도3동,제과음료업,991071.0
202410,송도3동,기타숙박,19654.0
202410,송도3동,레저용품쇼핑,381379.0
202410,송도3동,관광유원시설,58622.0
202410,송도3동,골프장,393910.0
202410,송도3동,기타레저,249271.0
202410,송도3동,문화서비스,139391.0
202410,송도3동,여행업,87560.0
202410,송도3동,육상운송,208131.0
202410,송도3동,대형쇼핑몰,2.2528299E7
202410,송도3동,기타관광쇼핑,1836648.0
202410,송도3동,의료관광,356822.0
202410,송도3동,뷰티,154680.0
202410,송도3동,일반외식업,5329990.0
202410,송도3동,제과음료업,1050489.0
202411,송도3동,기타숙박,6515.0
202411,송도3동,레저용품쇼핑,284979.0
202411,송도3동,관광유원시설,44969.0
202411,송도3동,골프장,240750.0
202411,송도3동,기타레저,215386.0
202411,송도3동,문화서비스,130986.0
202411,송도3동,여행업,10087.0
202411,송도3동,육상운송,202087.0
202411,송도3동,대형쇼핑몰,2.1943838E7
202411,송도3동,기타관광쇼핑,1630953.0
202411,송도3동,의료관광,353324.0
202411,송도3동,뷰티,191871.0
202411,송도3동,일반외식업,5131100.0
202411,송도3동,제과음료업,941024.0
202412,송도3동,여행업,12680.0
