기준년월,행정동명,중분류,소비액(천원)
202301,송도2동,관광총소비,7495130.0
202302,송도2동,관광총소비,7124491.0
202303,송도2동,관광총소비,7755286.0
202304,송도2동,관광총소비,7991997.0
202305,송도2동,관광총소비,8289620.0
202306,송도2동,관광총소비,7926427.0
202307,송도2동,관광총소비,8147656.0
202308,송도2동,관광총소비,8419652.0
202309,송도2동,관광총소비,7955194.0
202310,송도2동,관광총소비,8075163.0
202311,송도2동,관광총소비,6998414.0
202312,송도2동,관광총소비,8024238.0
202301,송도2동,제과음료업,612930.0
202301,송도2동,기타숙박,340827.0
202301,송도2동,레저용품쇼핑,106614.0
202301,송도2동,문화서비스,2873.0
202301,송도2동,기타관광쇼핑,1380384.0
202301,송도2동,뷰티,299818.0
202301,송도2동,일반외식업,4599403.0
202301,송도2동,의료관광,24252.0
202301,송도2동,골프장,36450.0
202301,송도2동,기타레저,80263.0
202301,송도2동,여행업,3401.0
202301,송도2동,육상운송,7914.0
202302,송도2동,레저용품쇼핑,116896.0
202302,송도2동,기타레저,104161.0
202302,송도2동,육상운송,7728.0
202302,송도2동,문화서비스,3708.0
202302,송도2동,기타숙박,182194.0
202302,송도2동,일반외식업,4572905.0
202302,송도2동,의료관광,31731.0
202302,송도2동,골프장,32222.0
202302,송도2동,기타관광쇼핑,1146807.0
202302,송도2동,제과음료업,619134.0
202302,송도2동,뷰티,307005.0
202303,송도2동,레저용품쇼핑,357605.0
202303,송도2동,기타레저,126578.0
202303,송도2동,육상운송,11217.0
202303,송도2동,문화서비스,2753.0
202303,송도2동,골프장,37800.0
202303,송도2동,뷰티,327447.0
202303,송도2동,의료관광,50540.0
202303,송도2동,기타관광쇼핑,1358472.0
202303,송도2동,제과음료업,674554.0
202303,송도2동,기타숙박,303957.0
202303,송도2동,일반외식업,4504362.0
202304,송도2동,기타숙박,335782.0
202304,송도2동,레저용품쇼핑,345703.0
202304,송도2동,기타레저,125376.0
202304,송도2동,일반외식업,4774213.0
202304,송도2동,골프장,26884.0
202304,송도2동,기타관광쇼핑,1320751.0
202304,송도2동,제과음료업,681503.0
202304,송도2동,의료관광,41601.0
202304,송도2동,육상운송,11326.0
202304,송도2동,문화서비스,7305.0
202304,송도2동,뷰티,321554.0
202305,송도2동,기타관광쇼핑,1386015.0
202305,송도2동,기타숙박,261999.0
202305,송도2동,레저용품쇼핑,323019.0
202305,송도2동,육상운송,8553.0
202305,송도2동,문화서비스,7271.0
202305,송도2동,뷰티,320308.0
202305,송도2동,일반외식업,5059119.0
202305,송도2동,제과음료업,708662.0
202305,송도2동,의료관광,46747.0
202305,송도2동,골프장,26098.0
202305,송도2동,기타레저,141829.0
202306,송도2동,문화서비스,9313.0
202306,송도2동,골프장,24460.0
202306,송도2동,기타숙박,217794.0
202306,송도2동,레저용품쇼핑,350983.0
202306,송도2동,기타레저,173609.0
202306,송도2동,육상운송,8275.0
202306,송도2동,제과음료업,707786.0
202306,송도2동,기타관광쇼핑,1404558.0
202306,송도2동,의료관광,56281.0
202306,송도2동,일반외식업,4639015.0
202306,송도2동,뷰티,334354.0
202307,송도2동,레저용품쇼핑,223236.0
202307,송도2동,문화서비스,13536.0
202307,송도2동,기타관광쇼핑,1532978.0
202307,송도2동,기타숙박,158431.0
202307,송도2동,기타레저,118474.0
202307,송도2동,여행업,681.0
202307,송도2동,제과음료업,698922.0
202307,송도2동,골프장,31644.0
202307,송도2동,일반외식업,4954907.0
202307,송도2동,뷰티,374219.0
202307,송도2동,육상운송,8155.0
202307,송도2동,의료관광,32473.0
202308,송도2동,기타숙박,346856.0
202308,송도2동,레저용품쇼핑,249499.0
202308,송도2동,뷰티,267307.0
202308,송도2동,일반외식업,4964737.0
202308,송도2동,골프장,27463.0
202308,송도2동,제과음료업,744525.0
202308,송도2동,의료관광,41063.0
202308,송도2동,육상운송,7219.0
202308,송도2동,문화서비스,5031.0
202308,송도2동,기타관광쇼핑,1638187.0
202308,송도2동,기타레저,126075.0
202308,송도2동,여행업,1689.0
202309,송도2동,골프장,25196.0
202309,송도2동,문화서비스,4631.0
202309,송도2동,기타관광쇼핑,1628830.0
202309,송도2동,뷰티,285811.0
202309,송도2동,레저용품쇼핑,311935.0
202309,송도2동,기타레저,98055.0
202309,송도2동,육상운송,7816.0
202309,송도2동,일반외식업,4579951.0
202309,송도2동,의료관광,43395.0
202309,송도2동,기타숙박,285082.0
202309,송도2동,제과음료업,684493.0
202310,송도2동,레저용품쇼핑,428662.0
202310,송도2동,기타레저,89910.0
202310,송도2동,기타관광쇼핑,1389961.0
202310,송도2동,일반외식업,4701374.0
202310,송도2동,골프장,26506.0
202310,송도2동,기타숙박,396402.0
202310,송도2동,여행업,16973.0
202310,송도2동,의료관광,35539.0
202310,송도2동,문화서비스,12899.0
202310,송도2동,제과음료업,677863.0
202310,송도2동,뷰티,291831.0
202310,송도2동,육상운송,7242.0
202311,송도2동,기타관광쇼핑,1324335.0
202311,송도2동,여행업,18734.0
202311,송도2동,문화서비스,5565.0
202311,송도2동,뷰티,305650.0
202311,송도2동,의료관광,35941.0
202311,송도2동,육상운송,6304.0
202311,송도2동,레저용품쇼핑,322974.0
202311,송도2동,제과음료업,552884.0
202311,송도2동,일반외식업,4054520.0
202311,송도2동,기타숙박,239617.0
202311,송도2동,골프장,30867.0
202311,송도2동,기타레저,101023.0
202312,송도2동,기타관광쇼핑,1557385.0
202312,송도2동,일반외식업,4876776.0
202312,송도2동,레저용품쇼핑,159833.0
202312,송도2동,기타레저,89800.0
202312,송도2동,여행업,735.0
202312,송도2동,문화서비스,14070.0
202312,송도2동,제과음료업,634525.0
202312,송도2동,의료관광,34670.0
202312,송도2동,뷰티,368982.0
202312,송도2동,골프장,34839.0
202312,송도2동,기타숙박,246106.0
202312,송도2동,육상운송,6516.0
