기준년월,행정동명,중분류,소비액(천원)
202301,송도5동,관광총소비,1619942.0
202302,송도5동,관광총소비,1328044.0
202303,송도5동,관광총소비,1670214.0
202304,송도5동,관광총소비,1677349.0
202305,송도5동,관광총소비,1790568.0
202306,송도5동,관광총소비,1783992.0
202307,송도5동,관광총소비,1904643.0
202308,송도5동,관광총소비,1838286.0
202309,송도5동,관광총소비,1846451.0
202310,송도5동,관광총소비,1627148.0
202311,송도5동,관광총소비,1304578.0
202312,송도5동,관광총소비,1383507.0
202301,송도5동,기타관광쇼핑,1060539.0
202301,송도5동,기타레저,1977.0
202301,송도5동,일반외식업,354784.0
202301,송도5동,의료관광,23361.0
202301,송도5동,육상운송,1669.0
202301,송도5동,뷰티,42678.0
202301,송도5동,제과음료업,134933.0
202302,송도5동,뷰티,59163.0
202302,송도5동,제과음료업,129723.0
202302,송도5동,육상운송,1378.0
202302,송도5동,의료관광,19808.0
202302,송도5동,기타레저,1617.0
202302,송도5동,일반외식업,357630.0
202302,송도5동,기타관광쇼핑,758725.0
202303,송도5동,기타레저,4419.0
202303,송도5동,일반외식업,444263.0
202303,송도5동,의료관광,44841.0
202303,송도5동,육상운송,2848.0
202303,송도5동,제과음료업,171949.0
202303,송도5동,뷰티,52801.0
202303,송도5동,기타관광쇼핑,949094.0
202304,송도5동,제과음료업,165231.0
202304,송도5동,의료관광,26521.0
202304,송도5동,일반외식업,451952.0
202304,송도5동,기타레저,2251.0
202304,송도5동,육상운송,1635.0
202304,송도5동,기타관광쇼핑,965711.0
202304,송도5동,뷰티,64049.0
202305,송도5동,일반외식업,491520.0
202305,송도5동,렌터카,29251.0
202305,송도5동,기타관광쇼핑,971781.0
202305,송도5동,의료관광,34427.0
202305,송도5동,기타레저,3078.0
202305,송도5동,뷰티,73518.0
202305,송도5동,육상운송,1269.0
202305,송도5동,제과음료업,185725.0
202306,송도5동,뷰티,55236.0
202306,송도5동,일반외식업,551978.0
202306,송도5동,렌터카,1380.0
202306,송도5동,의료관광,55853.0
202306,송도5동,기타레저,3260.0
202306,송도5동,제과음료업,186073.0
202306,송도5동,육상운송,1091.0
202306,송도5동,기타관광쇼핑,929121.0
202307,송도5동,제과음료업,185533.0
202307,송도5동,뷰티,73152.0
202307,송도5동,렌터카,63825.0
202307,송도5동,의료관광,33867.0
202307,송도5동,기타관광쇼핑,970621.0
202307,송도5동,일반외식업,566801.0
202307,송도5동,레저용품쇼핑,5942.0
202307,송도5동,기타레저,3670.0
202307,송도5동,육상운송,1231.0
202308,송도5동,제과음료업,187540.0
202308,송도5동,일반외식업,578900.0
202308,송도5동,기타레저,1392.0
202308,송도5동,기타관광쇼핑,961565.0
202308,송도5동,렌터카,1649.0
202308,송도5동,의료관광,37372.0
202308,송도5동,육상운송,1446.0
202308,송도5동,레저용품쇼핑,6863.0
202308,송도5동,뷰티,61559.0
202309,송도5동,기타관광쇼핑,996154.0
202309,송도5동,제과음료업,159750.0
202309,송도5동,뷰티,73063.0
202309,송도5동,일반외식업,551588.0
202309,송도5동,기타레저,1968.0
202309,송도5동,렌터카,20893.0
202309,송도5동,의료관광,38337.0
202309,송도5동,레저용품쇼핑,3581.0
202309,송도5동,육상운송,1117.0
202310,송도5동,일반외식업,574781.0
202310,송도5동,레저용품쇼핑,1337.0
202310,송도5동,기타레저,2082.0
202310,송도5동,육상운송,1006.0
202310,송도5동,제과음료업,148707.0
202310,송도5동,의료관광,32666.0
202310,송도5동,렌터카,576.0
202310,송도5동,기타관광쇼핑,803305.0
202310,송도5동,뷰티,62688.0
202311,송도5동,레저용품쇼핑,1331.0
202311,송도5동,기타레저,4359.0
202311,송도5동,기타관광쇼핑,560469.0
202311,송도5동,의료관광,26993.0
202311,송도5동,육상운송,1103.0
202311,송도5동,제과음료업,126703.0
202311,송도5동,뷰티,51554.0
202311,송도5동,일반외식업,532065.0
202312,송도5동,육상운송,1174.0
202312,송도5동,제과음료업,150635.0
202312,송도5동,뷰티,56472.0
202312,송도5동,의료관광,28156.0
202312,송도5동,레저용품쇼핑,1634.0
202312,송도5동,기타레저,3022.0
202312,송도5동,기타관광쇼핑,606917.0
202312,송도5동,일반외식업,535496.0
