기준년월,행정동명,중분류,소비액(천원)
202401,송도4동,관광총소비,3207560.0
202402,송도4동,관광총소비,3011609.0
202403,송도4동,관광총소비,3502016.0
202404,송도4동,관광총소비,3521415.0
202405,송도4동,관광총소비,3661645.0
202406,송도4동,관광총소비,3923723.0
202407,송도4동,관광총소비,3654015.0
202408,송도4동,관광총소비,3941953.0
202409,송도4동,관광총소비,3862800.0
202410,송도4동,관광총소비,4521692.0
202411,송도4동,관광총소비,3996919.0
202412,송도4동,관광총소비,3875115.0
202401,송도4동,호텔,388014.0
202401,송도4동,기타숙박,416043.0
202401,송도4동,레저용품쇼핑,117118.0
202401,송도4동,문화서비스,21087.0
202401,송도4동,육상운송,204925.0
202401,송도4동,기타관광쇼핑,501049.0
202401,송도4동,골프장,10486.0
202401,송도4동,기타레저,93579.0
202401,송도4동,뷰티,203020.0
202401,송도4동,일반외식업,944475.0
202401,송도4동,제과음료업,307764.0
202402,송도4동,호텔,236117.0
202402,송도4동,기타숙박,393220.0
202402,송도4동,레저용품쇼핑,158779.0
202402,송도4동,문화서비스,8542.0
202402,송도4동,육상운송,209982.0
202402,송도4동,렌터카,2180.0
202402,송도4동,기타관광쇼핑,452474.0
202402,송도4동,골프장,11810.0
202402,송도4동,기타레저,73062.0
202402,송도4동,뷰티,186992.0
202402,송도4동,일반외식업,966608.0
202402,송도4동,제과음료업,311844.0
202403,송도4동,호텔,301857.0
202403,송도4동,기타숙박,260589.0
202403,송도4동,레저용품쇼핑,368876.0
202403,송도4동,육상운송,215677.0
202403,송도4동,렌터카,310.0
202403,송도4동,기타관광쇼핑,548894.0
202403,송도4동,골프장,8138.0
202403,송도4동,기타레저,67661.0
202403,송도4동,뷰티,188178.0
202403,송도4동,일반외식업,1137143.0
202403,송도4동,제과음료업,404693.0
202404,송도4동,호텔,208329.0
202404,송도4동,기타숙박,561813.0
202404,송도4동,렌터카,6722.0
202404,송도4동,레저용품쇼핑,349156.0
202404,송도4동,육상운송,207680.0
202404,송도4동,기타관광쇼핑,556980.0
202404,송도4동,골프장,9664.0
202404,송도4동,기타레저,34027.0
202404,송도4동,뷰티,127419.0
202404,송도4동,일반외식업,1086519.0
202404,송도4동,제과음료업,373108.0
202405,송도4동,호텔,261750.0
202405,송도4동,기타숙박,471218.0
202405,송도4동,레저용품쇼핑,370363.0
202405,송도4동,육상운송,170238.0
202405,송도4동,기타관광쇼핑,617596.0
202405,송도4동,골프장,16325.0
202405,송도4동,기타레저,44056.0
202405,송도4동,문화서비스,915.0
202405,송도4동,뷰티,158309.0
202405,송도4동,일반외식업,1156140.0
202405,송도4동,제과음료업,394736.0
202406,송도4동,호텔,366283.0
202406,송도4동,기타숙박,445805.0
202406,송도4동,레저용품쇼핑,408434.0
202406,송도4동,문화서비스,107053.0
202406,송도4동,육상운송,171191.0
202406,송도4동,기타관광쇼핑,648683.0
202406,송도4동,골프장,12332.0
202406,송도4동,기타레저,38021.0
202406,송도4동,뷰티,153636.0
202406,송도4동,일반외식업,1176720.0
202406,송도4동,제과음료업,395565.0
202407,송도4동,호텔,403259.0
202407,송도4동,기타숙박,311575.0
202407,송도4동,레저용품쇼핑,359445.0
202407,송도4동,문화서비스,96456.0
202407,송도4동,육상운송,219794.0
202407,송도4동,기타관광쇼핑,626653.0
202407,송도4동,골프장,9710.0
202407,송도4동,기타레저,39761.0
202407,송도4동,뷰티,153531.0
202407,송도4동,일반외식업,1069192.0
202407,송도4동,제과음료업,364639.0
202408,송도4동,호텔,524848.0
202408,송도4동,기타숙박,345413.0
202408,송도4동,레저용품쇼핑,317614.0
202408,송도4동,문화서비스,28402.0
202408,송도4동,육상운송,241045.0
202408,송도4동,기타관광쇼핑,682851.0
202408,송도4동,골프장,7269.0
202408,송도4동,기타레저,55808.0
202408,송도4동,뷰티,194962.0
