기준년월,행정동명,중분류,소비액(천원)
202301,송도1동,관광총소비,9962211.0
202302,송도1동,관광총소비,1.0068517E7
202303,송도1동,관광총소비,1.2002571E7
202304,송도1동,관광총소비,1.2777159E7
202305,송도1동,관광총소비,1.3930089E7
202306,송도1동,관광총소비,1.270916E7
202307,송도1동,관광총소비,1.294807E7
202308,송도1동,관광총소비,1.2332348E7
202309,송도1동,관광총소비,1.2870891E7
202310,송도1동,관광총소비,1.3192224E7
202311,송도1동,관광총소비,1.2345568E7
202312,송도1동,관광총소비,1.2670958E7
202301,송도1동,관광유원시설,26002.0
202301,송도1동,의료관광,59255.0
202301,송도1동,골프장,379232.0
202301,송도1동,기타관광쇼핑,1439105.0
202301,송도1동,뷰티,347764.0
202301,송도1동,호텔,1480672.0
202301,송도1동,레저용품쇼핑,238500.0
202301,송도1동,기타레저,319505.0
202301,송도1동,육상운송,289397.0
202301,송도1동,대형쇼핑몰,788456.0
202301,송도1동,기타숙박,23021.0
202301,송도1동,문화서비스,111230.0
202301,송도1동,제과음료업,637641.0
202301,송도1동,일반외식업,3822431.0
202302,송도1동,레저용품쇼핑,218826.0
202302,송도1동,기타레저,283571.0
202302,송도1동,문화서비스,81474.0
202302,송도1동,제과음료업,678407.0
202302,송도1동,관광유원시설,24435.0
202302,송도1동,의료관광,61889.0
202302,송도1동,골프장,576085.0
202302,송도1동,기타숙박,11863.0
202302,송도1동,기타관광쇼핑,1257838.0
202302,송도1동,호텔,1397800.0
202302,송도1동,대형쇼핑몰,717628.0
202302,송도1동,육상운송,325544.0
202302,송도1동,일반외식업,4061195.0
202302,송도1동,뷰티,371962.0
202303,송도1동,관광유원시설,19115.0
202303,송도1동,골프장,1227645.0
202303,송도1동,레저용품쇼핑,375009.0
202303,송도1동,육상운송,292501.0
202303,송도1동,문화서비스,81253.0
202303,송도1동,대형쇼핑몰,680492.0
202303,송도1동,기타관광쇼핑,1637827.0
202303,송도1동,제과음료업,825880.0
202303,송도1동,일반외식업,4904971.0
202303,송도1동,호텔,1032124.0
202303,송도1동,기타숙박,24433.0
202303,송도1동,기타레저,401527.0
202303,송도1동,뷰티,388707.0
202303,송도1동,의료관광,111087.0
202304,송도1동,관광유원시설,18511.0
202304,송도1동,의료관광,87083.0
202304,송도1동,골프장,1456762.0
202304,송도1동,기타숙박,32061.0
202304,송도1동,문화서비스,89033.0
202304,송도1동,기타관광쇼핑,1845316.0
202304,송도1동,육상운송,362523.0
202304,송도1동,대형쇼핑몰,733201.0
202304,송도1동,제과음료업,822464.0
202304,송도1동,일반외식업,4647879.0
202304,송도1동,레저용품쇼핑,413297.0
202304,송도1동,기타레저,376808.0
202304,송도1동,호텔,1527846.0
202304,송도1동,뷰티,364376.0
202305,송도1동,레저용품쇼핑,459456.0
202305,송도1동,호텔,1660302.0
202305,송도1동,대형쇼핑몰,681507.0
202305,송도1동,육상운송,323176.0
202305,송도1동,기타관광쇼핑,2188960.0
202305,송도1동,뷰티,450457.0
202305,송도1동,관광유원시설,18700.0
202305,송도1동,의료관광,92630.0
202305,송도1동,골프장,1626154.0
202305,송도1동,기타레저,346332.0
202305,송도1동,문화서비스,124149.0
202305,송도1동,일반외식업,5045044.0
202305,송도1동,기타숙박,32391.0
202305,송도1동,제과음료업,877225.0
202305,송도1동,렌터카,3606.0
202306,송도1동,대형쇼핑몰,729714.0
202306,송도1동,골프장,1582687.0
202306,송도1동,레저용품쇼핑,353695.0
202306,송도1동,기타레저,272537.0
202306,송도1동,육상운송,292379.0
202306,송도1동,문화서비스,144463.0
202306,송도1동,호텔,1702314.0
202306,송도1동,기타숙박,28031.0
202306,송도1동,제과음료업,806694.0
202306,송도1동,뷰티,353348.0
202306,송도1동,일반외식업,4393869.0
202306,송도1동,관광유원시설,18380.0
202306,송도1동,의료관광,122164.0
202306,송도1동,렌터카,511.0
202306,송도1동,기타관광쇼핑,1908375.0
202307,송도1동,기타숙박,142253.0
202307,송도1동,레저용품쇼핑,403631.0
202307,송도1동,기타레저,325692.0
202307,송도1동,문화서비스,144819.0
202307,송도1동,호텔,1960979.0
202307,송도1동,관광유원시설,20887.0
202307,송도1동,골프장,1219530.0
202307,송도1동,뷰티,399188.0
202307,송도1동,기타관광쇼핑,1727564.0
202307,송도1동,대형쇼핑몰,737989.0
202307,송도1동,육상운송,378311.0
202307,송도1동,제과음료업,801537.0
202307,송도1동,의료관광,75969.0
202307,송도1동,일반외식업,4609722.0
202308,송도1동,호텔,1659159.0
202308,송도1동,관광유원시설,20928.0
202308,송도1동,골프장,1019967.0
202308,송도1동,기타숙박,25763.0
202308,송도1동,육상운송,413697.0
202308,송도1동,문화서비스,129613.0
202308,송도1동,기타관광쇼핑,1833379.0
202308,송도1동,제과음료업,805341.0
202308,송도1동,의료관광,88788.0
202308,송도1동,렌터카,1804.0
202308,송도1동,일반외식업,4458124.0
202308,송도1동,대형쇼핑몰,764517.0
202308,송도1동,레저용품쇼핑,467217.0
202308,송도1동,기타레저,271089.0
202308,송도1동,뷰티,372962.0
202309,송도1동,골프장,1448183.0
202309,송도1동,기타숙박,21441.0
202309,송도1동,레저용품쇼핑,286776.0
202309,송도1동,기타레저,296278.0
202309,송도1동,제과음료업,783024.0
202309,송도1동,호텔,1482485.0
202309,송도1동,대형쇼핑몰,724437.0
202309,송도1동,문화서비스,64944.0
202309,송도1동,기타관광쇼핑,2078022.0
202309,송도1동,일반외식업,4736410.0
202309,송도1동,렌터카,8331.0
202309,송도1동,관광유원시설,12281.0
202309,송도1동,뷰티,431556.0
202309,송도1동,육상운송,386252.0
202309,송도1동,의료관광,110470.0
