기준년월,행정동명,중분류,소비액(천원)
202301,송도4동,관광총소비,2807174.0
202302,송도4동,관광총소비,3102792.0
202303,송도4동,관광총소비,3073100.0
202304,송도4동,관광총소비,3337538.0
202305,송도4동,관광총소비,3648496.0
202306,송도4동,관광총소비,3457465.0
202307,송도4동,관광총소비,3701510.0
202308,송도4동,관광총소비,3833320.0
202309,송도4동,관광총소비,3719576.0
202310,송도4동,관광총소비,4073569.0
202311,송도4동,관광총소비,3633206.0
202312,송도4동,관광총소비,3954369.0
202301,송도4동,육상운송,166913.0
202301,송도4동,기타관광쇼핑,397708.0
202301,송도4동,일반외식업,750466.0
202301,송도4동,호텔,429010.0
202301,송도4동,기타숙박,391924.0
202301,송도4동,레저용품쇼핑,62024.0
202301,송도4동,기타레저,132600.0
202301,송도4동,뷰티,236400.0
202301,송도4동,제과음료업,240128.0
202302,송도4동,제과음료업,256288.0
202302,송도4동,호텔,355446.0
202302,송도4동,육상운송,183312.0
202302,송도4동,기타숙박,692189.0
202302,송도4동,레저용품쇼핑,156204.0
202302,송도4동,기타레저,133717.0
202302,송도4동,기타관광쇼핑,386126.0
202302,송도4동,뷰티,189866.0
202302,송도4동,일반외식업,749644.0
202303,송도4동,기타관광쇼핑,410315.0
202303,송도4동,제과음료업,292691.0
202303,송도4동,일반외식업,827289.0
202303,송도4동,호텔,262677.0
202303,송도4동,레저용품쇼핑,416511.0
202303,송도4동,기타레저,85131.0
202303,송도4동,기타숙박,418551.0
202303,송도4동,뷰티,178765.0
202303,송도4동,골프장,451.0
202303,송도4동,육상운송,180719.0
202304,송도4동,육상운송,190153.0
202304,송도4동,기타숙박,558718.0
202304,송도4동,레저용품쇼핑,353162.0
202304,송도4동,기타레저,79255.0
202304,송도4동,문화서비스,1288.0
202304,송도4동,뷰티,145901.0
202304,송도4동,기타관광쇼핑,461147.0
202304,송도4동,일반외식업,868591.0
202304,송도4동,골프장,1829.0
202304,송도4동,제과음료업,320176.0
202304,송도4동,호텔,357319.0
202305,송도4동,기타관광쇼핑,501940.0
202305,송도4동,문화서비스,922.0
202305,송도4동,제과음료업,354908.0
202305,송도4동,뷰티,120974.0
202305,송도4동,일반외식업,966193.0
202305,송도4동,호텔,283485.0
202305,송도4동,레저용품쇼핑,478073.0
202305,송도4동,기타레저,100918.0
202305,송도4동,육상운송,205871.0
202305,송도4동,골프장,12645.0
202305,송도4동,기타숙박,622567.0
202306,송도4동,기타관광쇼핑,528115.0
202306,송도4동,호텔,270428.0
202306,송도4동,기타숙박,462097.0
202306,송도4동,문화서비스,3270.0
202306,송도4동,제과음료업,349980.0
202306,송도4동,골프장,6098.0
202306,송도4동,뷰티,118956.0
202306,송도4동,일반외식업,1008859.0
202306,송도4동,레저용품쇼핑,438297.0
202306,송도4동,육상운송,195668.0
202306,송도4동,기타레저,75697.0
202307,송도4동,호텔,562418.0
202307,송도4동,기타숙박,364281.0
202307,송도4동,뷰티,153038.0
202307,송도4동,골프장,7253.0
202307,송도4동,기타관광쇼핑,583101.0
202307,송도4동,레저용품쇼핑,317887.0
202307,송도4동,일반외식업,997836.0
202307,송도4동,기타레저,106751.0
202307,송도4동,제과음료업,384053.0
202307,송도4동,육상운송,224893.0
202308,송도4동,기타관광쇼핑,571644.0
202308,송도4동,뷰티,141221.0
202308,송도4동,일반외식업,1008244.0
202308,송도4동,레저용품쇼핑,319012.0
202308,송도4동,기타레저,114597.0
202308,송도4동,골프장,10534.0
202308,송도4동,육상운송,262768.0
202308,송도4동,제과음료업,380089.0
202308,송도4동,호텔,526689.0
202308,송도4동,기타숙박,498522.0
202309,송도4동,기타관광쇼핑,576935.0
202309,송도4동,뷰티,168896.0
202309,송도4동,일반외식업,994886.0
202309,송도4동,호텔,349581.0
202309,송도4동,제과음료업,398054.0
202309,송도4동,기타숙박,559928.0
202309,송도4동,레저용품쇼핑,359913.0
202309,송도4동,육상운송,231219.0
202309,송도4동,골프장,8409.0
202309,송도4동,기타레저,71754.0
202310,송도4동,기타숙박,836393.0
202310,송도4동,레저용품쇼핑,361672.0
202310,송도4동,육상운송,222802.0
202310,송도4동,기타관광쇼핑,584445.0
202310,송도4동,일반외식업,1079643.0
202310,송도4동,호텔,332705.0
202310,송도4동,기타레저,69596.0
202310,송도4동,뷰티,153206.0
202310,송도4동,골프장,7725.0
202310,송도4동,제과음료업,425384.0
202311,송도4동,레저용품쇼핑,293711.0
202311,송도4동,기타레저,69825.0
202311,송도4동,호텔,362824.0
202311,송도4동,기타숙박,695945.0
202311,송도4동,제과음료업,342771.0
202311,송도4동,뷰티,137182.0
202311,송도4동,일반외식업,948211.0
202311,송도4동,문화서비스,2843.0
202311,송도4동,기타관광쇼핑,533058.0
202311,송도4동,골프장,7423.0
202311,송도4동,육상운송,239414.0
202312,송도4동,레저용품쇼핑,176585.0
202312,송도4동,기타레저,88932.0
202312,송도4동,뷰티,195895.0
202312,송도4동,호텔,422175.0
202312,송도4동,골프장,9236.0
202312,송도4동,기타숙박,627308.0
202312,송도4동,육상운송,258963.0
202312,송도4동,문화서비스,8775.0
202312,송도4동,일반외식업,1228027.0
202312,송도4동,기타관광쇼핑,562902.0
202312,송도4동,제과음료업,373975.0
202312,송도4동,렌터카,1595.0
