기준년월,행정동명,중분류,소비액(천원)
202401,송도2동,관광총소비,6848397.0
202402,송도2동,관광총소비,6788519.0
202403,송도2동,관광총소비,7872997.0
202404,송도2동,관광총소비,7555917.0
202405,송도2동,관광총소비,8279330.0
202406,송도2동,관광총소비,8001528.0
202407,송도2동,관광총소비,7573642.0
202408,송도2동,관광총소비,8500950.0
202409,송도2동,관광총소비,7910052.0
202410,송도2동,관광총소비,8125533.0
202411,송도2동,관광총소비,6992216.0
202412,송도2동,관광총소비,7286197.0
202401,송도2동,기타숙박,155700.0
202401,송도2동,여행업,457.0
202401,송도2동,레저용품쇼핑,193142.0
202401,송도2동,기타관광쇼핑,1421334.0
202401,송도2동,문화서비스,11195.0
202401,송도2동,육상운송,7260.0
202401,송도2동,골프장,34966.0
202401,송도2동,기타레저,104235.0
202401,송도2동,의료관광,27658.0
202401,송도2동,뷰티,279473.0
202401,송도2동,일반외식업,4061716.0
202401,송도2동,제과음료업,551264.0
202402,송도2동,기타숙박,205299.0
202402,송도2동,레저용품쇼핑,229212.0
202402,송도2동,기타관광쇼핑,1310090.0
202402,송도2동,문화서비스,11548.0
202402,송도2동,여행업,511.0
202402,송도2동,육상운송,5950.0
202402,송도2동,골프장,33884.0
202402,송도2동,기타레저,114181.0
202402,송도2동,의료관광,25513.0
202402,송도2동,뷰티,292311.0
202402,송도2동,일반외식업,4026935.0
202402,송도2동,제과음료업,533085.0
202403,송도2동,기타숙박,230697.0
202403,송도2동,여행업,1129.0
202403,송도2동,레저용품쇼핑,262033.0
202403,송도2동,기타관광쇼핑,1420210.0
202403,송도2동,문화서비스,11473.0
202403,송도2동,육상운송,7464.0
202403,송도2동,골프장,35881.0
202403,송도2동,기타레저,132076.0
202403,송도2동,의료관광,40820.0
202403,송도2동,뷰티,360113.0
202403,송도2동,일반외식업,4743198.0
202403,송도2동,제과음료업,627904.0
202404,송도2동,기타숙박,296468.0
202404,송도2동,여행업,727.0
202404,송도2동,레저용품쇼핑,324211.0
